date,year,quarter,month,Real_GDP_SA,Uncertainty_Index,Household_credit,Residential_prices,Unemployment_Rate,Unemployment_Claims,Automobile_Sales,Manufacturing_Working_hours_index,Industrial_Capacity_Utilization_Index,Industrial_Production_Index,Steel_Production,Petroleum_Product_Sales,Energy_Generation,Nominal_Revenue_Tourism_Index,Retail_Trade_Index,Tendancy_manufact_exports,Tendancy_manufact_production,Tendancy_employment,Foreign_Trade_Index,Average_Real_Income,3_months_bond_yield,Apple_Mobility_Index,Fuel_Price_Ethanol,Agriculture_Price:Soybean,Dollar_Rate,Ibov,Savings_Deposits,Foreign_Trade_Balance
1997-01-25,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,126150.0,NaN,NaN,80.0911297082078,2050.0,NaN,NaN,NaN,NaN,-8.7,34.9,-11.7,18.695106649937262,NaN,NaN,NaN,NaN,NaN,NaN,566.3188369062848,NaN,NaN
1997-02-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,564.1088419670617,NaN,NaN
1997-02-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,588.383912795232,NaN,NaN
1997-02-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,626.857298416159,NaN,NaN
1997-02-22,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,134349.0,NaN,NaN,80.4598087357992,2014.0,NaN,NaN,NaN,NaN,-7.6,30.7,-10.6,15.585472761427678,NaN,NaN,NaN,NaN,NaN,NaN,631.8067310680849,NaN,NaN
1997-03-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,640.8058565994403,NaN,NaN
1997-03-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,649.2518621418861,NaN,NaN
1997-03-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,673.6311322264536,NaN,NaN
1997-03-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,658.2124734405899,NaN,NaN
1997-03-29,0,1,1,104.3149649,0.0823655,0.1248973723343698,NaN,NaN,NaN,154748.0,NaN,NaN,81.4605089535476,2218.0,NaN,NaN,NaN,NaN,-7.4,29.8,-10.3,18.823529411764703,NaN,NaN,NaN,NaN,NaN,NaN,664.1063087555818,NaN,NaN
1997-04-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,660.2613330602819,NaN,NaN
1997-04-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,691.1198063185175,NaN,NaN
1997-04-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,672.132892742169,NaN,NaN
1997-04-26,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,171161.0,NaN,NaN,79.8804559781555,2192.0,NaN,NaN,NaN,NaN,-8.4,32.2,-11.2,22.5328330206379,NaN,NaN,NaN,NaN,NaN,NaN,683.3078079355627,NaN,NaN
1997-05-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,702.5760313447649,NaN,NaN
1997-05-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,726.1369481623478,NaN,NaN
1997-05-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,741.4137767238227,NaN,NaN
1997-05-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,753.3012886620235,NaN,NaN
1997-05-31,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,162206.0,NaN,NaN,79.4152181576234,2241.0,NaN,NaN,NaN,NaN,-5.6,27.4,-9.7,22.539086929330832,NaN,NaN,NaN,NaN,NaN,NaN,788.3887204771676,NaN,NaN
1997-06-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,788.1462195434653,NaN,NaN
1997-06-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,816.6546034195785,NaN,NaN
1997-06-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,852.9689941028275,NaN,NaN
1997-06-28,0,1,1,105.02120719,0.0749064,0.1303644954616047,NaN,NaN,NaN,168403.0,NaN,NaN,82.3207600179277,2262.0,NaN,NaN,NaN,NaN,-4.5,26.6,-8.1,23.3832709113608,NaN,NaN,NaN,NaN,NaN,NaN,893.4241511153875,NaN,NaN
1997-07-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,922.7411907699022,NaN,NaN
1997-07-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,947.3099727364172,NaN,NaN
1997-07-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,842.0579316778445,NaN,NaN
1997-07-26,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,157569.0,NaN,NaN,81.2849475118373,2252.0,NaN,NaN,NaN,NaN,-1.0,23.8,-6.2,25.5423940149626,NaN,NaN,NaN,NaN,NaN,NaN,858.0606694760017,NaN,NaN
1997-08-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,902.1151405877524,NaN,NaN
1997-08-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,856.5432859413303,NaN,NaN
1997-08-16,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,827.5708113309016,NaN,NaN
1997-08-23,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,783.7029991463668,NaN,NaN
1997-08-30,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,170974.0,NaN,NaN,81.9520809903362,2268.0,NaN,NaN,NaN,NaN,-5.3,24.8,-8.1,24.62686567164179,NaN,NaN,NaN,NaN,NaN,NaN,796.3473782098479,NaN,NaN
1997-09-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,780.7936480053401,NaN,NaN
1997-09-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,802.9352401579281,NaN,NaN
1997-09-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,799.5614518414742,NaN,NaN
1997-09-27,0,1,1,106.3256658,0.2182612,0.1393984789438908,NaN,NaN,NaN,182044.0,NaN,NaN,83.9622594979184,2227.0,NaN,NaN,NaN,NaN,-5.8,23.4,-9.9,22.27667493796526,NaN,NaN,NaN,NaN,NaN,NaN,808.359944551388,NaN,NaN
1997-10-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,848.7602397277005,NaN,NaN
1997-10-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,883.4941472536068,NaN,NaN
1997-10-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,889.6832206100528,NaN,NaN
1997-10-25,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,183502.0,NaN,NaN,84.401163102194,2141.0,NaN,NaN,NaN,NaN,-8.4,24.6,-10.0,23.60371517027864,NaN,NaN,NaN,NaN,NaN,NaN,870.1617993998326,NaN,NaN
1997-11-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,671.042903551025,NaN,NaN
1997-11-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,676.586952801627,NaN,NaN
1997-11-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,591.7123242366002,NaN,NaN
1997-11-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,642.9306346841936,NaN,NaN
1997-11-29,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,135546.0,NaN,NaN,80.626592105424,2088.0,NaN,NaN,NaN,NaN,-10.2,18.9,-12.5,19.35064935064935,NaN,NaN,NaN,NaN,NaN,NaN,650.0077170681092,NaN,NaN
1997-12-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,692.5789704927047,NaN,NaN
1997-12-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,662.3439743335002,NaN,NaN
1997-12-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,663.1348843124576,NaN,NaN
1997-12-27,1,1,1,107.14997248,0.0,0.1385752896319551,NaN,NaN,NaN,102689.0,NaN,NaN,77.0978071270483,2200.0,NaN,NaN,NaN,NaN,-11.2,16.1,-16.0,22.107540173053152,NaN,NaN,NaN,NaN,NaN,NaN,666.2840999645153,NaN,NaN
1998-01-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,708.8046617857002,NaN,NaN
1998-01-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,683.6354680000686,NaN,NaN
1998-01-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,643.3441389486891,NaN,NaN
1998-01-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,660.6513949928332,NaN,NaN
1998-01-31,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,106457.0,NaN,NaN,78.5110767328157,2157.0,NaN,NaN,NaN,NaN,-11.7,7.0,-22.2,18.93827160493827,NaN,NaN,NaN,NaN,NaN,NaN,667.6962093077126,NaN,NaN
1998-02-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,687.9618941761731,NaN,NaN
1998-02-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,711.6102054510285,NaN,NaN
1998-02-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,708.4065877953743,NaN,NaN
1998-02-28,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,103225.0,NaN,NaN,79.9770147710961,1991.0,NaN,NaN,NaN,NaN,-12.5,14.4,-17.7,18.35185185185185,NaN,NaN,NaN,NaN,NaN,NaN,725.094881605564,NaN,NaN
1998-03-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752.1471595810445,NaN,NaN
1998-03-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,775.1073278217161,NaN,NaN
1998-03-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,809.8122648057113,NaN,NaN
1998-03-28,0,1,1,105.07960895,0.1574431,0.1406970885584382,NaN,NaN,NaN,149939.0,NaN,NaN,79.6434480318467,2159.0,NaN,NaN,NaN,NaN,-14.4,14.9,-15.3,21.283950617283946,NaN,NaN,NaN,NaN,NaN,NaN,816.0982026900516,NaN,NaN
1998-04-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,808.3296814658596,NaN,NaN
1998-04-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,815.482294257517,NaN,NaN
1998-04-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,831.905709614395,NaN,NaN
1998-04-25,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,136064.0,NaN,NaN,80.30180343826,2139.0,NaN,NaN,NaN,NaN,-15.3,17.4,-12.2,23.32922318125771,NaN,NaN,NaN,NaN,NaN,NaN,802.2955545699566,NaN,NaN
1998-05-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,777.7567802610516,NaN,NaN
1998-05-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,770.3810782981305,NaN,NaN
1998-05-16,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,738.8553056330838,NaN,NaN
1998-05-23,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,701.5263845127781,NaN,NaN
1998-05-30,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,148750.0,NaN,NaN,81.8818564136521,2259.0,NaN,NaN,NaN,NaN,-18.6,17.4,-12.7,23.677736777367777,NaN,NaN,NaN,NaN,NaN,NaN,670.6052932656667,NaN,NaN
1998-06-06,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,684.0022085789202,NaN,NaN
1998-06-13,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,688.0383213918489,NaN,NaN
1998-06-20,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,647.1997628312565,NaN,NaN
1998-06-27,0,1,1,106.78484758,0.2202805,0.1423214406257728,NaN,NaN,NaN,138217.0,NaN,NaN,80.7143728262791,2181.0,NaN,NaN,NaN,NaN,-22.5,16.5,-13.0,25.19041769041769,NaN,NaN,NaN,NaN,NaN,NaN,660.4630452520669,NaN,NaN
1998-07-04,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,671.9342654912548,NaN,NaN
1998-07-11,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,698.6014739938939,NaN,NaN
1998-07-18,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,734.5445543789559,NaN,NaN
1998-07-25,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,111121.0,NaN,NaN,81.4078405210345,2378.0,NaN,NaN,NaN,NaN,-28.9,15.7,-10.4,25.76593137254902,NaN,NaN,NaN,NaN,NaN,NaN,741.1005854709335,NaN,NaN
1998-08-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,727.9683417119892,NaN,NaN
1998-08-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,673.9658017119066,NaN,NaN
1998-08-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,602.155542115498,NaN,NaN
1998-08-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,570.7777853603459,NaN,NaN
1998-08-29,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,155850.0,NaN,NaN,80.0560174198657,2349.0,NaN,NaN,NaN,NaN,-26.3,17.8,-15.0,20.89963280293757,NaN,NaN,NaN,NaN,NaN,NaN,494.9875826557533,NaN,NaN
1998-09-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,443.3244835379143,NaN,NaN
1998-09-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.6795623449706,NaN,NaN
1998-09-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.4544003782729,NaN,NaN
1998-09-26,0,1,1,106.85049651,0.2550803,0.1447196279386176,NaN,NaN,NaN,120346.0,NaN,NaN,79.7048945364452,2125.0,NaN,NaN,NaN,NaN,-26.8,17.5,-17.9,24.220183486238533,NaN,NaN,NaN,NaN,NaN,NaN,465.200209378268,NaN,NaN
1998-10-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.9170767179199,NaN,NaN
1998-10-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,430.6015004246694,NaN,NaN
1998-10-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.0524171142804,NaN,NaN
1998-10-24,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,495.83781013281737,NaN,NaN
1998-10-31,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,92875.0,NaN,NaN,77.3260370012716,2131.0,NaN,NaN,NaN,NaN,-26.4,-4.8,-23.0,21.55582672361196,NaN,NaN,NaN,NaN,NaN,NaN,471.3350711263362,NaN,NaN
1998-11-07,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,540.9974146703705,NaN,NaN
1998-11-14,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,537.1657460081897,NaN,NaN
1998-11-21,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,572.9842098036523,NaN,NaN
1998-11-28,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,82152.0,NaN,NaN,78.001948551856,1995.0,NaN,NaN,NaN,NaN,-28.2,18.0,-20.5,19.792809262644727,NaN,NaN,NaN,NaN,NaN,NaN,606.4186537881075,NaN,NaN
1998-12-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,561.2451000153828,NaN,NaN
1998-12-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,518.171522917365,NaN,NaN
1998-12-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.48383646947934,NaN,NaN
1998-12-26,1,1,1,105.58369123,0.4677269,0.1444100605941785,NaN,NaN,NaN,85997.0,NaN,NaN,75.3509707820315,1897.0,NaN,NaN,NaN,NaN,-27.2,18.0,-20.9,20.99756690997567,NaN,NaN,NaN,NaN,NaN,NaN,488.55254518037503,NaN,NaN
1999-01-02,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1352636018846832,462.8939335278016,NaN,NaN
1999-01-09,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1353756678348776,477.035912879811,NaN,NaN
